OriginAirportID,Origin,DestAirportID,Dest,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
15048,SUX,11292,DEN,364,354,138,7,3,0.3898305084745763,0.0192307692307692,0.0082417582417582
15048,SUX,13930,ORD,365,357,99,6,2,0.2773109243697479,0.0164383561643835,0.0054794520547945
15070,SWF,11697,FLL,97,96,23,0,1,0.2395833333333333,0.0,0.0103092783505154
15070,SWF,13577,MYR,169,163,55,5,1,0.3374233128834356,0.029585798816568,0.0059171597633136
15070,SWF,14082,PGD,124,123,30,1,0,0.2439024390243902,0.0080645161290322,0.0
15070,SWF,14112,PIE,127,124,38,2,1,0.3064516129032258,0.0157480314960629,0.0078740157480314
15070,SWF,14761,SFB,94,94,36,0,0,0.3829787234042553,0.0,0.0
15074,SWO,11298,DFW,729,700,138,27,2,0.1971428571428571,0.037037037037037,0.0027434842249657
15096,SYR,10397,ATL,1106,1081,222,21,4,0.2053654024051804,0.0189873417721519,0.0036166365280289
15096,SYR,10693,BNA,111,110,31,0,1,0.2818181818181818,0.0,0.009009009009009
15096,SYR,10721,BOS,358,354,64,4,0,0.1807909604519774,0.0111731843575419,0.0
15096,SYR,11057,CLT,1111,1096,221,13,2,0.2016423357664233,0.0117011701170117,0.0018001800180018
15096,SYR,11278,DCA,1142,1067,330,73,2,0.3092783505154639,0.063922942206655,0.0017513134851138
15096,SYR,11292,DEN,441,439,106,0,2,0.2414578587699316,0.0,0.0045351473922902
15096,SYR,11298,DFW,326,316,69,9,1,0.2183544303797468,0.0276073619631901,0.0030674846625766
15096,SYR,11433,DTW,594,590,82,4,0,0.1389830508474576,0.0067340067340067,0.0
15096,SYR,11618,EWR,548,524,98,23,1,0.1870229007633587,0.041970802919708,0.0018248175182481
15096,SYR,11697,FLL,128,127,65,1,0,0.5118110236220472,0.0078125,0.0
15096,SYR,12264,IAD,88,86,22,2,0,0.2558139534883721,0.0227272727272727,0.0
15096,SYR,12478,JFK,589,569,114,20,0,0.2003514938488576,0.0339558573853989,0.0
15096,SYR,12953,LGA,223,217,54,5,1,0.2488479262672811,0.0224215246636771,0.0044843049327354
15096,SYR,13204,MCO,774,767,224,5,2,0.2920469361147327,0.0064599483204134,0.0025839793281653
15096,SYR,13303,MIA,40,39,6,1,0,0.1538461538461538,0.025,0.0
15096,SYR,13487,MSP,5,5,0,0,0,0.0,0.0,0.0
15096,SYR,13577,MYR,80,79,21,1,0,0.2658227848101265,0.0125,0.0
15096,SYR,13930,ORD,2073,2018,533,49,6,0.2641228939544103,0.0236372407139411,0.0028943560057887
15096,SYR,14082,PGD,95,94,30,0,1,0.3191489361702128,0.0,0.0105263157894736
15096,SYR,14100,PHL,140,133,24,7,0,0.1804511278195488,0.05,0.0
15096,SYR,14112,PIE,185,185,74,0,0,0.4,0.0,0.0
15096,SYR,14492,RDU,36,36,5,0,0,0.1388888888888889,0.0,0.0
15096,SYR,14696,SBN,1,1,0,0,0,0.0,0.0,0.0
15096,SYR,14761,SFB,105,104,30,0,1,0.2884615384615384,0.0,0.0095238095238095
15096,SYR,14986,SRQ,94,93,29,0,1,0.3118279569892473,0.0,0.0106382978723404
15249,TLH,10397,ATL,1554,1531,210,22,1,0.1371652514696276,0.0141570141570141,0.0006435006435006
15249,TLH,10599,BHM,1,1,0,0,0,0.0,0.0,0.0
15249,TLH,11057,CLT,286,275,57,10,1,0.2072727272727272,0.0349650349650349,0.0034965034965034
15249,TLH,11278,DCA,365,348,46,17,0,0.132183908045977,0.0465753424657534,0.0
15249,TLH,11298,DFW,1088,1046,273,37,5,0.2609942638623327,0.0340073529411764,0.0045955882352941
15249,TLH,11996,GSP,1,1,0,0,0,0.0,0.0,0.0
15249,TLH,13303,MIA,1221,1198,221,19,4,0.184474123539232,0.0155610155610155,0.0032760032760032
15295,TOL,10466,AZA,8,8,0,0,0,0.0,0.0,0.0
15295,TOL,14082,PGD,126,124,26,2,0,0.2096774193548387,0.0158730158730158,0.0
15295,TOL,14112,PIE,137,137,66,0,0,0.4817518248175182,0.0,0.0
15295,TOL,14761,SFB,112,111,65,0,1,0.5855855855855856,0.0,0.0089285714285714
15295,TOL,14986,SRQ,13,13,3,0,0,0.2307692307692307,0.0,0.0
15304,TPA,10158,ACY,372,366,87,6,0,0.2377049180327868,0.0161290322580645,0.0
15304,TPA,10257,ALB,258,258,50,0,0,0.1937984496124031,0.0,0.0
15304,TPA,10397,ATL,6066,5973,1418,82,11,0.2374016407165578,0.0135179690075832,0.0018133860863831
15304,TPA,10423,AUS,1270,1263,274,6,1,0.2169437846397466,0.0047244094488188,0.0007874015748031
15304,TPA,10529,BDL,856,843,153,10,3,0.1814946619217081,0.0116822429906542,0.0035046728971962
15304,TPA,10599,BHM,440,438,94,2,0,0.2146118721461187,0.0045454545454545,0.0
15304,TPA,10693,BNA,2447,2415,581,24,8,0.2405797101449275,0.0098079280751941,0.003269309358398
15304,TPA,10721,BOS,2985,2936,783,45,4,0.2666893732970027,0.0150753768844221,0.0013400335008375
15304,TPA,10785,BTV,46,44,7,2,0,0.1590909090909091,0.0434782608695652,0.0
15304,TPA,10792,BUF,883,874,177,6,3,0.2025171624713958,0.0067950169875424,0.0033975084937712
15304,TPA,10821,BWI,2794,2741,564,47,6,0.20576431959139,0.0168217609162491,0.0021474588403722
15304,TPA,11042,CLE,1018,997,228,19,2,0.2286860581745235,0.018664047151277,0.0019646365422396
15304,TPA,11057,CLT,3617,3571,656,43,3,0.1837020442453094,0.0118883052253248,0.0008294166436273
15304,TPA,11066,CMH,917,908,181,5,4,0.1993392070484581,0.0054525627044711,0.0043620501635768
15304,TPA,11193,CVG,789,778,214,11,0,0.2750642673521851,0.0139416983523447,0.0
15304,TPA,11259,DAL,1296,1270,269,19,7,0.2118110236220472,0.0146604938271604,0.0054012345679012
15304,TPA,11278,DCA,2172,2109,590,46,17,0.2797534376481745,0.0211786372007366,0.0078268876611418
15304,TPA,11292,DEN,3128,3102,660,10,16,0.2127659574468085,0.0031969309462915,0.0051150895140664
15304,TPA,11298,DFW,2864,2770,737,82,12,0.2660649819494585,0.0286312849162011,0.0041899441340782
15304,TPA,11433,DTW,2374,2352,444,19,3,0.1887755102040816,0.0080033698399326,0.0012636899747262
15304,TPA,11618,EWR,2763,2706,800,47,10,0.2956393200295639,0.0170104958378574,0.0036192544335866
15304,TPA,11697,FLL,1221,1202,237,17,2,0.1971713810316139,0.0139230139230139,0.0016380016380016
15304,TPA,11986,GRR,45,44,10,1,0,0.2272727272727272,0.0222222222222222,0.0
15304,TPA,12191,HOU,983,973,165,7,3,0.1695786228160329,0.0071210579857578,0.0030518819938962
15304,TPA,12197,HPN,367,360,97,3,4,0.2694444444444444,0.0081743869209809,0.0108991825613079
15304,TPA,12264,IAD,1551,1537,311,14,0,0.2023422251138581,0.0090264345583494,0.0
15304,TPA,12266,IAH,1815,1792,306,19,4,0.1707589285714285,0.0104683195592286,0.0022038567493112
15304,TPA,12339,IND,1174,1158,220,15,1,0.1899827288428324,0.0127768313458262,0.0008517887563884
15304,TPA,12391,ISP,529,518,113,10,1,0.2181467181467181,0.0189035916824196,0.0018903591682419
15304,TPA,12478,JFK,2529,2474,530,48,7,0.2142279708973322,0.0189798339264531,0.0027678924476077
15304,TPA,12889,LAS,1140,1136,211,2,2,0.1857394366197183,0.0017543859649122,0.0017543859649122
15304,TPA,12892,LAX,1029,1022,163,4,3,0.159491193737769,0.0038872691933916,0.0029154518950437
15304,TPA,12953,LGA,2761,2684,814,59,18,0.3032786885245901,0.0213690691778341,0.0065193770373053
15304,TPA,13198,MCI,653,646,135,4,3,0.2089783281733746,0.006125574272588,0.004594180704441
15304,TPA,13232,MDW,1721,1693,367,22,6,0.2167749556999409,0.0127832655432887,0.0034863451481696
15304,TPA,13244,MEM,67,65,21,1,1,0.3230769230769231,0.0149253731343283,0.0149253731343283
15304,TPA,13296,MHT,105,105,18,0,0,0.1714285714285714,0.0,0.0
15304,TPA,13303,MIA,3099,3054,601,41,4,0.1967910936476752,0.0132300742174895,0.0012907389480477
15304,TPA,13342,MKE,501,496,111,4,1,0.2237903225806451,0.0079840319361277,0.0019960079840319
15304,TPA,13487,MSP,1200,1193,238,6,1,0.1994970662196144,0.005,0.0008333333333333
15304,TPA,13495,MSY,1089,1071,207,15,3,0.1932773109243697,0.0137741046831955,0.0027548209366391
15304,TPA,13871,OMA,21,21,1,0,0,0.0476190476190476,0.0,0.0
15304,TPA,13930,ORD,3201,3157,752,31,13,0.2382008235666772,0.0096844736019993,0.0040612308653545
15304,TPA,14057,PDX,20,20,5,0,0,0.25,0.0,0.0
15304,TPA,14100,PHL,2596,2554,667,36,6,0.2611589663273296,0.0138674884437596,0.0023112480739599
15304,TPA,14107,PHX,1226,1219,235,4,3,0.1927809680065627,0.0032626427406199,0.0024469820554649
15304,TPA,14122,PIT,1040,1031,227,7,2,0.2201745877788554,0.0067307692307692,0.0019230769230769
15304,TPA,14307,PVD,749,744,173,0,5,0.2325268817204301,0.0,0.0066755674232309
15304,TPA,14321,PWM,35,34,4,1,0,0.1176470588235294,0.0285714285714285,0.0
15304,TPA,14492,RDU,1257,1244,245,10,3,0.1969453376205787,0.0079554494828957,0.0023866348448687
15304,TPA,14576,ROC,72,72,13,0,0,0.1805555555555555,0.0,0.0
15304,TPA,14679,SAN,418,411,83,6,1,0.2019464720194647,0.0143540669856459,0.0023923444976076
15304,TPA,14683,SAT,444,441,111,3,0,0.2517006802721088,0.0067567567567567,0.0
15304,TPA,14730,SDF,479,477,74,1,1,0.1551362683438155,0.0020876826722338,0.0020876826722338
15304,TPA,14747,SEA,1012,1003,266,6,3,0.2652043868394815,0.0059288537549407,0.0029644268774703
15304,TPA,14771,SFO,660,657,125,2,1,0.1902587519025875,0.003030303030303,0.0015151515151515
15304,TPA,14843,SJU,1466,1455,361,8,3,0.2481099656357388,0.0054570259208731,0.0020463847203274
15304,TPA,14869,SLC,369,367,53,2,0,0.1444141689373297,0.005420054200542,0.0
15304,TPA,15016,STL,1161,1147,190,11,3,0.1656495204882301,0.0094745908699397,0.0025839793281653
15304,TPA,15356,TTN,273,260,63,11,2,0.2423076923076923,0.0402930402930402,0.0073260073260073
15323,TRI,10397,ATL,538,532,103,6,0,0.1936090225563909,0.0111524163568773,0.0
15323,TRI,11057,CLT,1,1,0,0,0,0.0,0.0,0.0
15323,TRI,11298,DFW,602,590,108,9,3,0.1830508474576271,0.0149501661129568,0.0049833887043189
15323,TRI,14112,PIE,53,53,31,0,0,0.5849056603773585,0.0,0.0
15323,TRI,14761,SFB,124,123,79,1,0,0.6422764227642277,0.0080645161290322,0.0
15356,TTN,10397,ATL,64,63,13,1,0,0.2063492063492063,0.015625,0.0
15356,TTN,13204,MCO,572,556,120,15,1,0.2158273381294964,0.0262237762237762,0.0017482517482517
15356,TTN,13577,MYR,32,31,6,1,0,0.1935483870967742,0.03125,0.0
15356,TTN,14027,PBI,75,74,20,1,0,0.2702702702702703,0.0133333333333333,0.0
15356,TTN,14635,RSW,75,70,11,1,4,0.1571428571428571,0.0133333333333333,0.0533333333333333
15356,TTN,15304,TPA,273,266,58,7,0,0.2180451127819548,0.0256410256410256,0.0
15370,TUL,10397,ATL,1543,1501,234,34,8,0.1558960692871419,0.0220349967595593,0.0051847051198963
15370,TUL,10423,AUS,322,320,42,2,0,0.13125,0.0062111801242236,0.0
15370,TUL,10693,BNA,268,268,59,0,0,0.2201492537313432,0.0,0.0
15370,TUL,11057,CLT,756,735,144,19,2,0.1959183673469387,0.0251322751322751,0.0026455026455026
15370,TUL,11259,DAL,1048,1031,156,17,0,0.1513094083414161,0.0162213740458015,0.0
15370,TUL,11278,DCA,357,313,100,39,5,0.3194888178913738,0.1092436974789916,0.0140056022408963
15370,TUL,11292,DEN,2427,2403,552,17,7,0.229712858926342,0.0070045323444581,0.0028842192006592
15370,TUL,11298,DFW,3021,2900,683,114,7,0.2355172413793103,0.0377358490566037,0.0023171135385633
15370,TUL,12191,HOU,723,720,105,3,0,0.1458333333333333,0.0041493775933609,0.0
15370,TUL,12266,IAH,1089,1070,173,15,4,0.1616822429906542,0.0137741046831955,0.0036730945821854
15370,TUL,12889,LAS,764,762,124,2,0,0.1627296587926509,0.0026178010471204,0.0
15370,TUL,12892,LAX,437,435,82,1,1,0.1885057471264367,0.0022883295194508,0.0022883295194508
15370,TUL,12953,LGA,428,412,75,12,4,0.1820388349514563,0.02803738317757,0.0093457943925233
15370,TUL,13204,MCO,122,121,29,1,0,0.2396694214876033,0.0081967213114754,0.0
15370,TUL,13232,MDW,348,346,50,2,0,0.1445086705202312,0.0057471264367816,0.0
15370,TUL,13303,MIA,105,104,23,1,0,0.2211538461538461,0.0095238095238095,0.0
15370,TUL,13930,ORD,1927,1892,446,32,3,0.2357293868921776,0.0166061235080435,0.001556824078879
15370,TUL,14107,PHX,1266,1260,227,4,2,0.1801587301587301,0.0031595576619273,0.0015797788309636
15370,TUL,14112,PIE,26,26,12,0,0,0.4615384615384615,0.0,0.0
15370,TUL,14761,SFB,105,105,39,0,0,0.3714285714285714,0.0,0.0
15370,TUL,14869,SLC,597,592,55,5,0,0.0929054054054054,0.0083752093802345,0.0
15370,TUL,15016,STL,679,669,79,8,2,0.1180866965620328,0.0117820324005891,0.0029455081001472
15370,TUL,15624,VPS,52,52,21,0,0,0.4038461538461538,0.0,0.0
15376,TUS,10397,ATL,803,785,61,13,5,0.0777070063694267,0.0161892901618929,0.0062266500622665
15376,TUS,11259,DAL,240,237,40,2,1,0.1687763713080168,0.0083333333333333,0.0041666666666666
15376,TUS,11292,DEN,2849,2820,552,22,7,0.1957446808510638,0.0077220077220077,0.0024570024570024
15376,TUS,11298,DFW,2267,2182,455,75,10,0.2085242896425297,0.0330833700926334,0.0044111160123511
15376,TUS,12191,HOU,339,336,48,2,1,0.1428571428571428,0.0058997050147492,0.0029498525073746
15376,TUS,12266,IAH,304,299,32,5,0,0.1070234113712374,0.0164473684210526,0.0
15376,TUS,12889,LAS,1334,1329,208,4,1,0.1565086531226486,0.0029985007496251,0.0007496251874062
15376,TUS,12892,LAX,2649,2633,346,15,1,0.1314090391188758,0.0056625141562853,0.0003775009437523
15376,TUS,13232,MDW,353,349,13,2,2,0.0372492836676217,0.0056657223796034,0.0056657223796034
15376,TUS,13487,MSP,177,174,25,3,0,0.1436781609195402,0.0169491525423728,0.0
15376,TUS,13930,ORD,1106,1087,202,12,7,0.1858325666973321,0.0108499095840868,0.0063291139240506
15376,TUS,14057,PDX,344,342,19,2,0,0.0555555555555555,0.005813953488372,0.0
15376,TUS,14107,PHX,3258,3240,508,17,1,0.1567901234567901,0.0052179251074278,0.0003069367710251
15376,TUS,14679,SAN,624,622,116,2,0,0.1864951768488746,0.0032051282051282,0.0
15376,TUS,14747,SEA,1065,1060,150,5,0,0.1415094339622641,0.0046948356807511,0.0
15376,TUS,14771,SFO,1038,1032,187,5,1,0.1812015503875969,0.0048169556840077,0.0009633911368015
15376,TUS,14869,SLC,1087,1084,54,2,1,0.0498154981549815,0.0018399264029438,0.0009199632014719
15376,TUS,14893,SMF,191,191,28,0,0,0.1465968586387434,0.0,0.0
15376,TUS,14908,SNA,124,121,22,3,0,0.1818181818181818,0.0241935483870967,0.0
15380,TVC,10397,ATL,34,34,11,0,0,0.3235294117647059,0.0,0.0
15380,TVC,10466,AZA,48,48,14,0,0,0.2916666666666667,0.0,0.0
15380,TVC,10721,BOS,174,173,51,0,1,0.2947976878612717,0.0,0.0057471264367816
15380,TVC,11057,CLT,305,300,51,5,0,0.17,0.0163934426229508,0.0
15380,TVC,11278,DCA,156,145,49,11,0,0.3379310344827586,0.0705128205128205,0.0
15380,TVC,11292,DEN,266,263,76,0,3,0.2889733840304182,0.0,0.0112781954887218
15380,TVC,11298,DFW,152,150,70,2,0,0.4666666666666667,0.0131578947368421,0.0
15380,TVC,11433,DTW,1088,1078,242,10,0,0.2244897959183673,0.0091911764705882,0.0
15380,TVC,11697,FLL,62,62,25,0,0,0.4032258064516129,0.0,0.0
15380,TVC,12264,IAD,8,8,3,0,0,0.375,0.0,0.0
15380,TVC,12266,IAH,54,53,19,1,0,0.3584905660377358,0.0185185185185185,0.0
15380,TVC,12953,LGA,40,37,6,1,2,0.1621621621621621,0.025,0.05
15380,TVC,13487,MSP,131,131,27,0,0,0.2061068702290076,0.0,0.0
15380,TVC,13930,ORD,2293,2213,776,75,5,0.350655219159512,0.0327082424771042,0.0021805494984736
15380,TVC,14082,PGD,75,71,21,1,3,0.2957746478873239,0.0133333333333333,0.04
15380,TVC,14100,PHL,105,99,16,5,1,0.1616161616161616,0.0476190476190476,0.0095238095238095
15380,TVC,14112,PIE,103,103,32,0,0,0.3106796116504854,0.0,0.0
15380,TVC,14761,SFB,102,101,32,1,0,0.3168316831683168,0.0098039215686274,0.0
15389,TWF,14869,SLC,716,715,35,0,1,0.0489510489510489,0.0,0.0013966480446927
15401,TXK,11298,DFW,727,700,132,26,1,0.1885714285714285,0.0357634112792297,0.0013755158184319
15411,TYR,11298,DFW,1089,1044,254,44,1,0.2432950191570881,0.0404040404040404,0.0009182736455463
15412,TYS,10397,ATL,1633,1603,237,27,3,0.1478477854023705,0.0165339865278628,0.0018371096142069
15412,TYS,10423,AUS,96,96,25,0,0,0.2604166666666667,0.0,0.0
15412,TYS,10599,BHM,1,1,0,0,0,0.0,0.0,0.0
15412,TYS,10676,BLV,28,27,7,1,0,0.2592592592592592,0.0357142857142857,0.0
15412,TYS,10721,BOS,171,171,22,0,0,0.1286549707602339,0.0,0.0
15412,TYS,11057,CLT,1228,1203,277,25,0,0.2302576891105569,0.020358306188925,0.0
15412,TYS,11278,DCA,1028,963,306,61,4,0.3177570093457944,0.0593385214007782,0.0038910505836575
15412,TYS,11292,DEN,946,931,175,6,9,0.18796992481203,0.0063424947145877,0.0095137420718816
15412,TYS,11298,DFW,1615,1557,403,50,8,0.2588310854206808,0.0309597523219814,0.004953560371517
15412,TYS,11618,EWR,164,164,20,0,0,0.1219512195121951,0.0,0.0
15412,TYS,11624,EYW,27,27,7,0,0,0.2592592592592592,0.0,0.0
15412,TYS,11697,FLL,493,491,184,0,2,0.3747454175152749,0.0,0.0040567951318458
15412,TYS,12191,HOU,54,53,13,0,1,0.2452830188679245,0.0,0.0185185185185185
15412,TYS,12264,IAD,55,55,7,0,0,0.1272727272727272,0.0,0.0
15412,TYS,12451,JAX,106,106,20,0,0,0.1886792452830188,0.0,0.0
15412,TYS,12889,LAS,122,122,24,0,0,0.1967213114754098,0.0,0.0
15412,TYS,12953,LGA,675,645,145,26,4,0.2248062015503876,0.0385185185185185,0.0059259259259259
15412,TYS,13204,MCO,132,131,19,0,1,0.1450381679389313,0.0,0.0075757575757575
15412,TYS,13232,MDW,56,56,15,0,0,0.2678571428571428,0.0,0.0
15412,TYS,13244,MEM,26,26,8,0,0,0.3076923076923077,0.0,0.0
15412,TYS,13303,MIA,453,451,98,1,1,0.2172949002217294,0.0022075055187637,0.0022075055187637
15412,TYS,13487,MSP,24,24,5,0,0,0.2083333333333333,0.0,0.0
15412,TYS,13851,OKC,3,3,0,0,0,0.0,0.0,0.0
15412,TYS,13930,ORD,1958,1902,580,48,8,0.3049421661409043,0.0245148110316649,0.0040858018386108
15412,TYS,14082,PGD,218,215,61,1,2,0.2837209302325581,0.0045871559633027,0.0091743119266055
15412,TYS,14100,PHL,376,363,55,13,0,0.1515151515151515,0.0345744680851063,0.0
15412,TYS,14107,PHX,125,124,21,0,1,0.1693548387096774,0.0,0.008
15412,TYS,14112,PIE,522,517,145,2,3,0.2804642166344294,0.003831417624521,0.0057471264367816
15412,TYS,14696,SBN,32,32,8,0,0,0.25,0.0,0.0
15412,TYS,14761,SFB,650,647,191,1,2,0.2952086553323029,0.0015384615384615,0.003076923076923
15412,TYS,14986,SRQ,93,91,14,0,2,0.1538461538461538,0.0,0.021505376344086
15412,TYS,15624,VPS,131,131,24,0,0,0.183206106870229,0.0,0.0
15412,TYS,16422,GUF,26,26,3,0,0,0.1153846153846153,0.0,0.0
15569,VCT,12266,IAH,596,573,121,22,1,0.2111692844677138,0.0369127516778523,0.0016778523489932
15624,VPS,10397,ATL,2325,2277,342,43,5,0.150197628458498,0.0184946236559139,0.0021505376344086
15624,VPS,10431,AVL,13,13,3,0,0,0.2307692307692307,0.0,0.0
15624,VPS,10676,BLV,398,395,85,3,0,0.2151898734177215,0.007537688442211,0.0
15624,VPS,10693,BNA,836,830,84,6,0,0.1012048192771084,0.0071770334928229,0.0
15624,VPS,10721,BOS,31,31,2,0,0,0.064516129032258,0.0,0.0
15624,VPS,10821,BWI,207,206,23,0,1,0.1116504854368932,0.0,0.0048309178743961
15624,VPS,10874,CAK,32,32,4,0,0,0.125,0.0,0.0
15624,VPS,11027,CKB,13,13,2,0,0,0.1538461538461538,0.0,0.0
15624,VPS,11057,CLT,1202,1175,226,26,1,0.1923404255319148,0.021630615640599,0.0008319467554076
15624,VPS,11193,CVG,444,442,110,2,0,0.248868778280543,0.0045045045045045,0.0
15624,VPS,11259,DAL,428,421,66,5,2,0.1567695961995249,0.0116822429906542,0.0046728971962616
15624,VPS,11278,DCA,390,373,82,17,0,0.2198391420911528,0.0435897435897435,0.0
15624,VPS,11298,DFW,1391,1327,382,55,9,0.2878673700075358,0.0395398993529834,0.00647016534867
15624,VPS,11423,DSM,26,26,4,0,0,0.1538461538461538,0.0,0.0
15624,VPS,11433,DTW,19,18,2,1,0,0.1111111111111111,0.0526315789473684,0.0
15624,VPS,11612,EVV,30,30,5,0,0,0.1666666666666666,0.0,0.0
15624,VPS,11618,EWR,121,121,25,0,0,0.2066115702479339,0.0,0.0
15624,VPS,11721,FNT,104,104,9,0,0,0.0865384615384615,0.0,0.0
15624,VPS,11986,GRR,87,87,21,0,0,0.2413793103448276,0.0,0.0
15624,VPS,12191,HOU,249,247,56,1,1,0.2267206477732793,0.0040160642570281,0.0040160642570281
15624,VPS,12223,HTS,44,44,17,0,0,0.3863636363636363,0.0,0.0
15624,VPS,12264,IAD,32,32,6,0,0,0.1875,0.0,0.0
15624,VPS,12278,ICT,78,78,16,0,0,0.2051282051282051,0.0,0.0
15624,VPS,12339,IND,93,92,17,0,1,0.1847826086956521,0.0,0.010752688172043
15624,VPS,12889,LAS,36,36,7,0,0,0.1944444444444444,0.0,0.0
15624,VPS,12917,LCK,126,126,21,0,0,0.1666666666666666,0.0,0.0
15624,VPS,12945,LEX,35,35,16,0,0,0.4571428571428571,0.0,0.0
15624,VPS,12992,LIT,27,27,0,0,0,0.0,0.0,0.0
15624,VPS,13198,MCI,81,81,21,0,0,0.2592592592592592,0.0,0.0
15624,VPS,13232,MDW,98,98,11,0,0,0.1122448979591836,0.0,0.0
15624,VPS,13244,MEM,24,24,1,0,0,0.0416666666666666,0.0,0.0
15624,VPS,13303,MIA,13,13,7,0,0,0.5384615384615384,0.0,0.0
15624,VPS,13487,MSP,333,325,52,5,3,0.16,0.015015015015015,0.009009009009009
15624,VPS,13851,OKC,79,79,24,0,0,0.3037974683544304,0.0,0.0
15624,VPS,13871,OMA,31,31,5,0,0,0.1612903225806451,0.0,0.0
15624,VPS,13930,ORD,264,260,85,3,1,0.3269230769230769,0.0113636363636363,0.0037878787878787
15624,VPS,14100,PHL,13,13,5,0,0,0.3846153846153846,0.0,0.0
15624,VPS,14108,PIA,53,53,15,0,0,0.2830188679245283,0.0,0.0
15624,VPS,14122,PIT,83,83,7,0,0,0.0843373493975903,0.0,0.0
15624,VPS,14730,SDF,132,131,22,1,0,0.1679389312977099,0.0075757575757575,0.0
15624,VPS,14783,SGF,72,72,15,0,0,0.2083333333333333,0.0,0.0
15624,VPS,14814,SHV,25,25,2,0,0,0.08,0.0,0.0
15624,VPS,15016,STL,160,160,31,0,0,0.19375,0.0,0.0
15624,VPS,15370,TUL,52,51,18,0,1,0.3529411764705882,0.0,0.0192307692307692
15624,VPS,15412,TYS,131,130,31,1,0,0.2384615384615384,0.0076335877862595,0.0
15624,VPS,15919,XNA,235,234,54,0,1,0.2307692307692307,0.0,0.0042553191489361
15628,VRB,10721,BOS,21,21,12,0,0,0.5714285714285714,0.0,0.0
15628,VRB,12478,JFK,21,20,9,1,0,0.45,0.0476190476190476,0.0
15841,WRG,12819,KTN,362,351,48,7,4,0.1367521367521367,0.0193370165745856,0.011049723756906
15841,WRG,14256,PSG,362,349,50,8,5,0.1432664756446991,0.0220994475138121,0.0138121546961325
15897,WYS,11292,DEN,188,175,49,2,11,0.28,0.0106382978723404,0.0585106382978723
15897,WYS,14869,SLC,148,148,11,0,0,0.0743243243243243,0.0,0.0
15919,XNA,10397,ATL,539,529,66,8,2,0.1247637051039697,0.0148423005565862,0.0037105751391465
15919,XNA,10423,AUS,2,2,1,0,0,0.5,0.0,0.0
15919,XNA,10466,AZA,42,42,6,0,0,0.1428571428571428,0.0,0.0
15919,XNA,10693,BNA,92,92,22,0,0,0.2391304347826087,0.0,0.0
15919,XNA,11057,CLT,1658,1625,301,33,0,0.1852307692307692,0.019903498190591,0.0
15919,XNA,11278,DCA,365,358,25,7,0,0.0698324022346368,0.0191780821917808,0.0
15919,XNA,11292,DEN,1231,1214,312,11,6,0.257001647446458,0.0089358245329,0.0048740861088545
15919,XNA,11298,DFW,3500,3389,846,103,8,0.2496311596341103,0.0294285714285714,0.0022857142857142
