city_a,city_b,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
"Fayetteville, AR","Nashville, TN",184,183,39,0,1,0.21311475409836064,0.0,0.005434782608695652
"Minneapolis, MN","Providence, RI",184,181,43,2,1,0.23756906077348067,0.010869565217391304,0.005434782608695652
"Minneapolis, MN","Reno, NV",184,184,39,0,0,0.21195652173913043,0.0,0.0
"Richmond, VA","Washington, DC",184,180,24,4,0,0.13333333333333333,0.021739130434782608,0.0
"Cincinnati, OH","West Palm Beach/Palm Beach, FL",181,179,67,1,1,0.3743016759776536,0.0055248618784530384,0.0055248618784530384
"Bend/Redmond, OR","Dallas/Fort Worth, TX",180,173,56,2,5,0.3236994219653179,0.011111111111111112,0.027777777777777776
"Chattanooga, TN","Las Vegas, NV",180,179,23,1,0,0.12849162011173185,0.005555555555555556,0.0
"Panama City, FL","Philadelphia, PA",180,168,60,11,1,0.35714285714285715,0.06111111111111111,0.005555555555555556
"Des Moines, IA","Los Angeles, CA",178,177,34,1,0,0.192090395480226,0.0056179775280898875,0.0
"Los Angeles, CA","Missoula, MT",178,178,27,0,0,0.15168539325842698,0.0,0.0
"Allentown/Bethlehem/Easton, PA","Chicago, IL",176,174,36,2,0,0.20689655172413793,0.011363636363636364,0.0
"Chicago, IL","Idaho Falls, ID",176,169,78,2,5,0.46153846153846156,0.011363636363636364,0.028409090909090908
"Indianapolis, IN","Key West, FL",176,174,50,1,1,0.28735632183908044,0.005681818181818182,0.005681818181818182
"Grand Rapids, MI","Valparaiso, FL",174,173,36,0,1,0.20809248554913296,0.0,0.005747126436781609
"Los Angeles, CA","Santa Fe, NM",174,174,45,0,0,0.25862068965517243,0.0,0.0
"Asheville, NC","Phoenix, AZ",172,169,23,2,1,0.13609467455621302,0.011627906976744186,0.005813953488372093
"Boston, MA","Grand Rapids, MI",172,171,21,0,1,0.12280701754385964,0.0,0.005813953488372093
"Gustavus, AK","Juneau, AK",172,165,29,6,1,0.17575757575757575,0.03488372093023256,0.005813953488372093
"Minneapolis, MN","Richmond, VA",171,169,41,2,0,0.24260355029585798,0.011695906432748537,0.0
"Colorado Springs, CO","Santa Ana, CA",170,167,44,3,0,0.2634730538922156,0.01764705882352941,0.0
"Fort Lauderdale, FL","Savannah, GA",170,170,31,0,0,0.18235294117647058,0.0,0.0
"Moline, IL","St. Petersburg, FL",170,170,48,0,0,0.2823529411764706,0.0,0.0
"Hayden, CO","Newark, NJ",168,164,32,0,4,0.1951219512195122,0.0,0.023809523809523808
"Montrose/Delta, CO","Newark, NJ",168,167,51,1,0,0.30538922155688625,0.005952380952380952,0.0
"New Orleans, LA","Raleigh/Durham, NC",168,164,37,4,0,0.22560975609756098,0.023809523809523808,0.0
"Birmingham, AL","Newark, NJ",167,156,50,9,2,0.32051282051282054,0.05389221556886228,0.011976047904191617
"Bozeman, MT","Portland, OR",166,164,16,2,0,0.0975609756097561,0.012048192771084338,0.0
"Harrisburg, PA","Jacksonville, FL",166,166,42,0,0,0.25301204819277107,0.0,0.0
"Nantucket, MA","Philadelphia, PA",166,155,54,11,0,0.34838709677419355,0.06626506024096386,0.0
"Pittsburgh, PA","Valparaiso, FL",166,166,16,0,0,0.0963855421686747,0.0,0.0
"Akron, OH","Fort Lauderdale, FL",164,164,35,0,0,0.21341463414634146,0.0,0.0
"Flint, MI","Jacksonville, FL",164,164,41,0,0,0.25,0.0,0.0
"Fort Wayne, IN","Las Vegas, NV",164,164,29,0,0,0.17682926829268292,0.0,0.0
"Punta Gorda, FL","Washington, DC",164,164,20,0,0,0.12195121951219512,0.0,0.0
"Dayton, OH","Sanford, FL",162,162,100,0,0,0.6172839506172839,0.0,0.0
"Kansas City, MO","St. Petersburg, FL",162,160,57,2,0,0.35625,0.012345679012345678,0.0
"Kansas City, MO","Valparaiso, FL",162,162,46,0,0,0.2839506172839506,0.0,0.0
"Appleton, WI","Sarasota/Bradenton, FL",160,160,20,0,0,0.125,0.0,0.0
"Burlington, VT","Orlando, FL",160,160,33,0,0,0.20625,0.0,0.0
"Hayden, CO","Los Angeles, CA",160,158,32,1,1,0.20253164556962025,0.00625,0.00625
"Louisville, KY","Sarasota/Bradenton, FL",160,156,25,2,2,0.16025641025641027,0.0125,0.0125
"Myrtle Beach, SC","Syracuse, NY",160,157,40,2,1,0.25477707006369427,0.0125,0.00625
"Bozeman, MT","Houston, TX",158,156,50,0,2,0.32051282051282054,0.0,0.012658227848101266
"Fort Wayne, IN","Phoenix, AZ",158,157,33,0,1,0.21019108280254778,0.0,0.006329113924050633
"Niagara Falls, NY","Sanford, FL",158,156,55,2,0,0.3525641025641026,0.012658227848101266,0.0
"Oklahoma City, OK","Valparaiso, FL",158,158,57,0,0,0.36075949367088606,0.0,0.0
"Valparaiso, FL","Wichita, KS",156,156,35,0,0,0.22435897435897437,0.0,0.0
"Manchester, NH","New York, NY",154,146,44,8,0,0.3013698630136986,0.05194805194805195,0.0
"Cedar Rapids/Iowa City, IA","Fort Lauderdale, FL",152,152,40,0,0,0.2631578947368421,0.0,0.0
"Hyannis, MA","Philadelphia, PA",152,151,26,0,1,0.17218543046357615,0.0,0.006578947368421052
"Idaho Falls, ID","Portland, OR",152,150,37,0,2,0.24666666666666667,0.0,0.013157894736842105
"Jackson, WY","San Diego, CA",152,142,59,6,4,0.4154929577464789,0.039473684210526314,0.02631578947368421
"Martha's Vineyard, MA","Philadelphia, PA",152,151,45,0,1,0.2980132450331126,0.0,0.006578947368421052
"Fargo, ND","Sanford, FL",150,150,37,0,0,0.24666666666666667,0.0,0.0
"Hagerstown, MD","Myrtle Beach, SC",150,143,77,6,1,0.5384615384615384,0.04,0.006666666666666667
"Punta Gorda, FL","Traverse City, MI",150,145,32,2,3,0.2206896551724138,0.013333333333333334,0.02
"Trenton, NJ","West Palm Beach/Palm Beach, FL",150,149,52,1,0,0.348993288590604,0.006666666666666667,0.0
"Asheville, NC","Austin, TX",148,148,32,0,0,0.21621621621621623,0.0,0.0
"Dallas, TX","Norfolk, VA",148,147,34,1,0,0.23129251700680273,0.006756756756756757,0.0
"Fort Myers, FL","Trenton, NJ",148,138,29,5,5,0.21014492753623187,0.033783783783783786,0.033783783783783786
"Boston, MA","Charlotte Amalie, VI",147,144,29,1,2,0.2013888888888889,0.006802721088435374,0.013605442176870748
"Harrisburg, PA","Myrtle Beach, SC",146,138,55,8,0,0.39855072463768115,0.0547945205479452,0.0
"Harrisburg, PA","Nashville, TN",146,145,36,0,1,0.2482758620689655,0.0,0.00684931506849315
"Houston, TX","Jackson, WY",146,141,35,3,2,0.24822695035460993,0.02054794520547945,0.0136986301369863
"Savannah, GA","St. Louis, MO",146,146,38,0,0,0.2602739726027397,0.0,0.0
"Fort Myers, FL","Manchester, NH",144,143,35,0,1,0.24475524475524477,0.0,0.006944444444444444
"Grand Forks, ND","Phoenix, AZ",144,144,19,0,0,0.13194444444444445,0.0,0.0
"Rochester, NY","Tampa, FL",144,143,30,1,0,0.2097902097902098,0.006944444444444444,0.0
"Springfield, MO","Valparaiso, FL",144,144,36,0,0,0.25,0.0,0.0
"Helena, MT","Seattle, WA",142,140,43,1,1,0.30714285714285716,0.007042253521126761,0.007042253521126761
"Bozeman, MT","Charlotte, NC",140,138,35,0,2,0.2536231884057971,0.0,0.014285714285714285
"Des Moines, IA","Newark, NJ",140,136,19,4,0,0.13970588235294118,0.02857142857142857,0.0
"Provo, UT","San Diego, CA",140,140,46,0,0,0.32857142857142857,0.0,0.0
"Anchorage, AK","New York, NY",138,135,43,3,0,0.31851851851851853,0.021739130434782608,0.0
"Burbank, CA","Eugene, OR",138,135,26,2,1,0.1925925925925926,0.014492753623188406,0.007246376811594203
"Fayetteville, AR","St. Petersburg, FL",138,138,45,0,0,0.32608695652173914,0.0,0.0
"Rapid City, SD","Sanford, FL",138,137,24,1,0,0.17518248175182483,0.007246376811594203,0.0
"Columbus, OH","San Diego, CA",136,134,32,1,1,0.23880597014925373,0.007352941176470588,0.007352941176470588
"Dallas, TX","Hayden, CO",136,134,33,0,2,0.2462686567164179,0.0,0.014705882352941176
"Akron, OH","Nashville, TN",134,132,35,2,0,0.26515151515151514,0.014925373134328358,0.0
"Allentown/Bethlehem/Easton, PA","Nashville, TN",134,134,30,0,0,0.22388059701492538,0.0,0.0
"Columbia, SC","Sanford, FL",134,133,37,0,1,0.2781954887218045,0.0,0.007462686567164179
"Columbus, OH","New Orleans, LA",134,130,23,3,1,0.17692307692307693,0.022388059701492536,0.007462686567164179
"Memphis, TN","Tampa, FL",134,130,34,3,1,0.26153846153846155,0.022388059701492536,0.007462686567164179
"Milwaukee, WI","San Diego, CA",134,133,32,0,1,0.24060150375939848,0.0,0.007462686567164179
"Ashland, WV","Myrtle Beach, SC",132,132,27,0,0,0.20454545454545456,0.0,0.0
"Bend/Redmond, OR","Burbank, CA",132,131,22,0,1,0.16793893129770993,0.0,0.007575757575757576
"Burbank, CA","Pasco/Kennewick/Richland, WA",132,126,17,4,2,0.1349206349206349,0.030303030303030304,0.015151515151515152
"Punta Gorda, FL","Rochester, NY",132,132,50,0,0,0.3787878787878788,0.0,0.0
"Cincinnati, OH","Gulf Shores, AL",130,127,28,2,1,0.2204724409448819,0.015384615384615385,0.007692307692307693
"Elmira/Corning, NY","Punta Gorda, FL",130,130,19,0,0,0.14615384615384616,0.0,0.0
"Grand Rapids, MI","West Palm Beach/Palm Beach, FL",130,129,22,0,1,0.17054263565891473,0.0,0.007692307692307693
"Atlanta, GA","Trenton, NJ",128,126,28,2,0,0.2222222222222222,0.015625,0.0
"Belleville, IL","Gulf Shores, AL",128,128,13,0,0,0.1015625,0.0,0.0
"Boston, MA","Des Moines, IA",128,126,14,2,0,0.1111111111111111,0.015625,0.0
"Fort Myers, FL","Islip, NY",128,124,39,4,0,0.31451612903225806,0.03125,0.0
"Grand Rapids, MI","Jacksonville, FL",128,128,29,0,0,0.2265625,0.0,0.0
"Kona, HI","Oakland, CA",128,127,10,0,1,0.07874015748031496,0.0,0.0078125
"Lexington, KY","Sarasota/Bradenton, FL",128,128,21,0,0,0.1640625,0.0,0.0
"Provo, UT","Sanford, FL",128,127,31,0,1,0.2440944881889764,0.0,0.0078125
"Detroit, MI","San Jose, CA",126,126,17,0,0,0.1349206349206349,0.0,0.0
"Fort Lauderdale, FL","Harrisburg, PA",126,126,33,0,0,0.2619047619047619,0.0,0.0
"Kansas City, MO","Raleigh/Durham, NC",126,125,35,0,1,0.28,0.0,0.007936507936507936
"Little Rock, AR","Sanford, FL",126,126,63,0,0,0.5,0.0,0.0
"Akron, OH","Myrtle Beach, SC",124,123,19,0,1,0.15447154471544716,0.0,0.008064516129032258
"Chattanooga, TN","Orlando, FL",124,121,24,0,3,0.19834710743801653,0.0,0.024193548387096774
"Fort Lauderdale, FL","Traverse City, MI",124,124,44,0,0,0.3548387096774194,0.0,0.0
"Cincinnati, OH","Raleigh/Durham, NC",123,118,27,5,0,0.2288135593220339,0.04065040650406504,0.0
"Colorado Springs, CO","San Diego, CA",122,122,34,0,0,0.2786885245901639,0.0,0.0
"Myrtle Beach, SC","St. Louis, MO",122,120,17,0,2,0.14166666666666666,0.0,0.01639344262295082
"Dallas, TX","Minneapolis, MN",119,119,28,0,0,0.23529411764705882,0.0,0.0
"Albany, NY","Sarasota/Bradenton, FL",118,117,22,1,0,0.18803418803418803,0.00847457627118644,0.0
"Ashland, WV","Fort Lauderdale, FL",118,114,47,4,0,0.41228070175438597,0.03389830508474576,0.0
"El Paso, TX","Orlando, FL",118,117,35,1,0,0.29914529914529914,0.00847457627118644,0.0
"Fargo, ND","St. Petersburg, FL",118,118,20,0,0,0.1694915254237288,0.0,0.0
"Indianapolis, IN","Raleigh/Durham, NC",118,115,22,3,0,0.19130434782608696,0.025423728813559324,0.0
"Anchorage, AK","Kahului, HI",117,112,26,3,2,0.23214285714285715,0.02564102564102564,0.017094017094017096
"Miami, FL","Sarasota/Bradenton, FL",117,117,11,0,0,0.09401709401709402,0.0,0.0
"Belleville, IL","Fort Lauderdale, FL",116,116,15,0,0,0.12931034482758622,0.0,0.0
"Bozeman, MT","San Diego, CA",116,114,24,1,1,0.21052631578947367,0.008620689655172414,0.008620689655172414
"Buffalo, NY","West Palm Beach/Palm Beach, FL",116,116,23,0,0,0.19827586206896552,0.0,0.0
"Columbia, SC","Newark, NJ",116,109,34,5,2,0.3119266055045872,0.04310344827586207,0.017241379310344827
"Dallas, TX","Reno, NV",116,114,33,2,0,0.2894736842105263,0.017241379310344827,0.0
"Chattanooga, TN","Newark, NJ",115,111,25,4,0,0.22522522522522523,0.034782608695652174,0.0
"Jackson, WY","Minneapolis, MN",115,113,38,0,2,0.336283185840708,0.0,0.017391304347826087
"Burlington, VT","New York, NY",113,110,12,3,0,0.10909090909090909,0.02654867256637168,0.0
"Des Moines, IA","Jacksonville, FL",113,111,5,1,1,0.04504504504504504,0.008849557522123894,0.008849557522123894
"Akron, OH","Jacksonville, FL",112,109,32,2,1,0.29357798165137616,0.017857142857142856,0.008928571428571428
"Denver, CO","Everett, WA",112,112,19,0,0,0.16964285714285715,0.0,0.0
"Des Moines, IA","Portland, OR",112,112,22,0,0,0.19642857142857142,0.0,0.0
"Fayetteville, AR","Gulf Shores, AL",112,112,21,0,0,0.1875,0.0,0.0
"Dallas, TX","Montrose/Delta, CO",110,110,28,0,0,0.2545454545454545,0.0,0.0
"Los Angeles, CA","Springfield, MO",110,110,19,0,0,0.17272727272727273,0.0,0.0
"Belleville, IL","Las Vegas, NV",108,108,17,0,0,0.1574074074074074,0.0,0.0
"Houston, TX","Knoxville, TN",108,107,28,0,1,0.2616822429906542,0.0,0.009259259259259259
"Houston, TX","Traverse City, MI",108,107,44,1,0,0.411214953271028,0.009259259259259259,0.0
"Norfolk, VA","Sanford, FL",107,104,53,3,0,0.5096153846153846,0.028037383177570093,0.0
"Bristol/Johnson City/Kingsport, TN","St. Petersburg, FL",106,106,62,0,0,0.5849056603773585,0.0,0.0
"Chattanooga, TN","Punta Gorda, FL",106,103,23,2,1,0.22330097087378642,0.018867924528301886,0.009433962264150943
"Clarksburg/Fairmont, WV","St. Petersburg, FL",106,104,20,0,2,0.19230769230769232,0.0,0.018867924528301886
"Hayden, CO","Houston, TX",106,103,24,2,1,0.23300970873786409,0.018867924528301886,0.009433962264150943
"Indianapolis, IN","Panama City, FL",106,106,31,0,0,0.29245283018867924,0.0,0.0
"Peoria, IL","Valparaiso, FL",106,106,37,0,0,0.3490566037735849,0.0,0.0
"Atlanta, GA","Dothan, AL",104,104,46,0,0,0.4423076923076923,0.0,0.0
"Buffalo, NY","Sarasota/Bradenton, FL",104,102,26,2,0,0.2549019607843137,0.019230769230769232,0.0
"Hayden, CO","San Diego, CA",104,101,25,2,1,0.24752475247524752,0.019230769230769232,0.009615384615384616
"Little Rock, AR","Miami, FL",104,103,27,1,0,0.2621359223300971,0.009615384615384616,0.0
"Nashville, TN","San Juan, PR",104,104,26,0,0,0.25,0.0,0.0
"Omaha, NE","Sarasota/Bradenton, FL",104,103,6,0,1,0.05825242718446602,0.0,0.009615384615384616
"Tulsa, OK","Valparaiso, FL",104,103,39,0,1,0.3786407766990291,0.0,0.009615384615384616
"Bozeman, MT","Washington, DC",102,102,21,0,0,0.20588235294117646,0.0,0.0
"Fort Lauderdale, FL","Latrobe, PA",102,102,21,0,0,0.20588235294117646,0.0,0.0
"Appleton, WI","Fort Lauderdale, FL",98,97,26,0,1,0.26804123711340205,0.0,0.01020408163265306
"Cincinnati, OH","New Orleans, LA",98,95,30,2,1,0.3157894736842105,0.02040816326530612,0.01020408163265306
"Portsmouth, NH","Sarasota/Bradenton, FL",98,98,15,0,0,0.15306122448979592,0.0,0.0
"Belleville, IL","Jacksonville, FL",96,94,49,2,0,0.5212765957446809,0.020833333333333332,0.0
"Chattanooga, TN","Fort Lauderdale, FL",96,94,29,0,2,0.30851063829787234,0.0,0.020833333333333332
"Dallas, TX","Myrtle Beach, SC",96,96,19,0,0,0.19791666666666666,0.0,0.0
"Myrtle Beach, SC","Niagara Falls, NY",96,96,30,0,0,0.3125,0.0,0.0
"Phoenix, AZ","Traverse City, MI",96,95,20,0,1,0.21052631578947367,0.0,0.010416666666666666
"Cedar Rapids/Iowa City, IA","Nashville, TN",94,94,16,0,0,0.1702127659574468,0.0,0.0
"Palm Springs, CA","Santa Rosa, CA",94,92,37,1,1,0.40217391304347827,0.010638297872340425,0.010638297872340425
"Allentown/Bethlehem/Easton, PA","Denver, CO",92,92,5,0,0,0.05434782608695652,0.0,0.0
"Appleton, WI","Portland, OR",92,91,21,0,1,0.23076923076923078,0.0,0.010869565217391304
"Burlington, VT","Tampa, FL",92,88,18,4,0,0.20454545454545456,0.043478260869565216,0.0
"Chicago, IL","Provo, UT",92,90,22,2,0,0.24444444444444444,0.021739130434782608,0.0
"Jacksonville, FL","Norfolk, VA",92,92,25,0,0,0.2717391304347826,0.0,0.0
"Nashville, TN","Rockford, IL",92,92,25,0,0,0.2717391304347826,0.0,0.0
"Plattsburgh, NY","Punta Gorda, FL",92,92,8,0,0,0.08695652173913043,0.0,0.0
"Punta Gorda, FL","Sioux Falls, SD",92,92,16,0,0,0.17391304347826086,0.0,0.0
"Albuquerque, NM","Orlando, FL",90,90,15,0,0,0.16666666666666666,0.0,0.0
"Cedar Rapids/Iowa City, IA","Sarasota/Bradenton, FL",90,87,20,2,1,0.22988505747126436,0.022222222222222223,0.011111111111111112
"Columbia, SC","Orlando, FL",90,89,21,0,1,0.23595505617977527,0.0,0.011111111111111112
"Grand Rapids, MI","Tampa, FL",90,88,19,2,0,0.2159090909090909,0.022222222222222223,0.0
"Punta Gorda, FL","St. Cloud, MN",90,90,14,0,0,0.15555555555555556,0.0,0.0
"Albany, NY","Newark, NJ",89,84,16,5,0,0.19047619047619047,0.056179775280898875,0.0
"Ashland, WV","Valparaiso, FL",88,88,32,0,0,0.36363636363636365,0.0,0.0
"Baltimore, MD","Panama City, FL",88,88,22,0,0,0.25,0.0,0.0
"Cincinnati, OH","Detroit, MI",88,88,23,0,0,0.26136363636363635,0.0,0.0
"Cincinnati, OH","Portland, OR",88,88,31,0,0,0.3522727272727273,0.0,0.0
"Fort Myers, FL","Seattle, WA",88,87,21,0,1,0.2413793103448276,0.0,0.011363636363636364
"Medford, OR","Portland, OR",88,83,13,4,1,0.1566265060240964,0.045454545454545456,0.011363636363636364
"Bangor, ME","Fort Lauderdale, FL",86,86,15,0,0,0.1744186046511628,0.0,0.0
"Fayetteville, AR","Minneapolis, MN",86,86,26,0,0,0.3023255813953488,0.0,0.0
"Montrose/Delta, CO","San Francisco, CA",84,84,17,0,0,0.20238095238095238,0.0,0.0
"Portsmouth, NH","St. Petersburg, FL",84,84,21,0,0,0.25,0.0,0.0
"Appleton, WI","Savannah, GA",82,82,18,0,0,0.21951219512195122,0.0,0.0
"Grand Rapids, MI","Savannah, GA",82,82,8,0,0,0.0975609756097561,0.0,0.0
"Houston, TX","Reno, NV",82,81,14,1,0,0.1728395061728395,0.012195121951219513,0.0
"Miami, FL","Syracuse, NY",81,77,15,4,0,0.19480519480519481,0.04938271604938271,0.0
"Asheville, NC","Houston, TX",80,79,26,0,1,0.3291139240506329,0.0,0.0125
"Kalispell, MT","San Diego, CA",80,80,22,0,0,0.275,0.0,0.0
"New York, NY","Traverse City, MI",80,76,9,2,2,0.11842105263157894,0.025,0.025
"Charlotte, NC","Erie, PA",78,75,14,0,3,0.18666666666666668,0.0,0.038461538461538464
"Eagle, CO","San Diego, CA",78,78,22,0,0,0.28205128205128205,0.0,0.0
"Eagle, CO","Seattle, WA",78,78,23,0,0,0.2948717948717949,0.0,0.0
"Fort Lauderdale, FL","Portland, OR",78,76,22,2,0,0.2894736842105263,0.02564102564102564,0.0
"Hayden, CO","Minneapolis, MN",78,76,19,2,0,0.25,0.02564102564102564,0.0
"San Juan, PR","St. Louis, MO",78,77,20,1,0,0.2597402597402597,0.01282051282051282,0.0
"Des Moines, IA","Minneapolis, MN",77,75,9,2,0,0.12,0.025974025974025976,0.0
"Chicago, IL","Hilton Head, SC",76,75,23,1,0,0.30666666666666664,0.013157894736842105,0.0
"Cleveland, OH","West Palm Beach/Palm Beach, FL",76,71,16,4,1,0.22535211267605634,0.05263157894736842,0.013157894736842105
"Louisville, KY","Myrtle Beach, SC",76,76,18,0,0,0.23684210526315788,0.0,0.0
"Minneapolis, MN","Punta Gorda, FL",76,76,20,0,0,0.2631578947368421,0.0,0.0
"Fort Lauderdale, FL","South Bend, IN",74,73,21,0,1,0.2876712328767123,0.0,0.013513513513513514
"Los Angeles, CA","Montrose/Delta, CO",74,74,9,0,0,0.12162162162162163,0.0,0.0
"Plattsburgh, NY","Sarasota/Bradenton, FL",74,69,13,5,0,0.18840579710144928,0.06756756756756757,0.0
"Sanford, FL","Wichita, KS",74,71,17,2,1,0.23943661971830985,0.02702702702702703,0.013513513513513514
"Seattle, WA","Sun Valley/Hailey/Ketchum, ID",74,73,14,0,1,0.1917808219178082,0.0,0.013513513513513514
"Austin, TX","Sarasota/Bradenton, FL",72,72,6,0,0,0.08333333333333333,0.0,0.0
"Des Moines, IA","Orlando, FL",72,71,15,0,1,0.2112676056338028,0.0,0.013888888888888888
"Fort Lauderdale, FL","Sioux Falls, SD",72,72,13,0,0,0.18055555555555555,0.0,0.0
"Grand Rapids, MI","Portland, OR",72,72,12,0,0,0.16666666666666666,0.0,0.0
"Las Vegas, NV","Valparaiso, FL",72,72,15,0,0,0.20833333333333334,0.0,0.0
"Los Angeles, CA","Mission/McAllen/Edinburg, TX",72,72,13,0,0,0.18055555555555555,0.0,0.0
"Raleigh/Durham, NC","Syracuse, NY",72,72,15,0,0,0.20833333333333334,0.0,0.0
"Boston, MA","Hayden, CO",70,66,19,2,2,0.2878787878787879,0.02857142857142857,0.02857142857142857
"Dallas/Fort Worth, TX","Kona, HI",70,70,21,0,0,0.3,0.0,0.0
"Fort Wayne, IN","Myrtle Beach, SC",70,67,13,2,1,0.19402985074626866,0.02857142857142857,0.014285714285714285
"Lexington, KY","Valparaiso, FL",70,70,31,0,0,0.44285714285714284,0.0,0.0
"Portland, ME","Tampa, FL",70,68,12,2,0,0.17647058823529413,0.02857142857142857,0.0
"Atlanta, GA","Traverse City, MI",68,68,18,0,0,0.2647058823529412,0.0,0.0
"Austin, TX","San Juan, PR",68,68,16,0,0,0.23529411764705882,0.0,0.0
"Buffalo, NY","Dallas, TX",68,66,24,2,0,0.36363636363636365,0.029411764705882353,0.0
"Indianapolis, IN","Savannah, GA",68,68,16,0,0,0.23529411764705882,0.0,0.0
"Los Angeles, CA","Milwaukee, WI",68,67,7,1,0,0.1044776119402985,0.014705882352941176,0.0
"Minneapolis, MN","Norfolk, VA",68,68,23,0,0,0.3382352941176471,0.0,0.0
"Portland, OR","St. Louis, MO",68,67,18,1,0,0.26865671641791045,0.014705882352941176,0.0
"Chattanooga, TN","Detroit, MI",67,66,19,0,1,0.2878787878787879,0.0,0.014925373134328358
"Boise, ID","Orlando, FL",66,66,7,0,0,0.10606060606060606,0.0,0.0
"St. Louis, MO","West Palm Beach/Palm Beach, FL",66,66,17,0,0,0.25757575757575757,0.0,0.0
"Manchester, NH","Philadelphia, PA",65,62,18,3,0,0.2903225806451613,0.046153846153846156,0.0
"Akron, OH","Valparaiso, FL",64,64,5,0,0,0.078125,0.0,0.0
